	freq	pmi	t-score	trigram	xi square	z-score
801	8	4.723830872672735	2.5976621493407643	вид_s где_adv <x>	1.0835125963624202e+30	9.094319674740907
112	31	2.014650509356574	2.5971224759546248	линейный_a <x> <x>	1.402734949880641e+33	3.5555574801200103
634	10	3.5918593359161495	2.596843181204126	<x> с_pr матрица_s	9.475315443503075e+29	6.14121893781273
860	8	4.613748541491604	2.5793648343043	<x> на_pr ось_s	1.9818041980186504e+30	8.692231463120372
421	13	2.921081400423354	2.5792420271316576	<x> вектор_s на_pr	4.413537635395003e+29	4.834358060091724
983	7	6.4059942916900745	2.578485826706002	иметь_v решение_s в_pr	5.4800310400610896e+28	16.17123251801961
343	15	2.682187577846283	2.5720159816099466	<x> <x> алгебра_s	3.541322256856451e+32	4.4377545349415435
450	13	2.890375691533913	2.5571643845338343	<x> для_pr функция_s	1.4363681765925148e+30	4.742241799594306
323	16	2.5793846486513714	2.557128918126656	иметь_v <x> если_conj	6.847128066104746e+30	4.257639188657135
872	8	4.379940245809211	2.535546064598237	с_pr переменный_a <x>	9.411832934806124e+28	7.879494519845335
661	10	3.442726425916835	2.535265784422158	в_pr <x> прил_s	3.712568003315101e+31	5.693582422124242
956	7	5.653046014952708	2.5323932809711662	стоять_partcp в_pr <x>	1.3536551610094536e+32	12.234311035019653
826	8	4.332496591407083	2.525754424694918	по_pr формула_s <x>	1.0157907161664047e+29	7.721061180136068
980	7	5.514228261969654	2.5209438358263916	<x> найти_v весь_a	1.355661892713382e+29	11.606930426161435
835	8	4.30508755857274	2.519949127936798	<x> очевидно_adv что_conj	1.6174188112720066e+29	7.630485548818265
829	8	4.2759412129132235	2.5136536586141576	найтись_v <x> что_conj	4.751537648917479e+29	7.534924017093757
958	7	5.299409060338007	2.5009049392785485	в_pr правый_a <x>	7.974171579053698e+27	10.688527616913138
985	7	5.203590368688539	2.4909580957022635	считать_v что_conj <x>	8.790107584877322e+30	10.298286526238892
158	25	2.097225077125127	2.4806875314773222	<x> глава_s <x>	3.612920292691897e+29	3.494749471818945
705	9	3.634310359555612	2.4791357976144344	<x> от_pr функция_s	2.1914074386380913e+29	5.94974960028114
768	8	4.102033775606858	2.473328106641999	множество_s называться_v <x>	6.366825594344397e+30	6.9803868843269345
810	8	4.099618440272761	2.4727331080169934	<x> так_adv что_conj	2.983973445632912e+28	6.972868268611884
389	14	2.658064089719332	2.463610802265629	в_pr любой_a <x>	4.461454093157187e+29	4.215322111323004
676	9	3.5915486389742264	2.463466218883277	<x> у_pr который_a	1.3568226978757033e+29	5.825171325777827
655	10	3.2822617537235885	2.461499681393191	в_pr некоторый_a <x>	2.3439698926078884e+29	5.228890664006634
159	25	2.0858250966188185	2.4607014062732757	в_pr <x> точка_s	4.336809440165073e+31	3.452924111724516
996	7	4.921732088563091	2.457559934789191	<x> уравнение_s решить_v	1.242618497779826e+30	9.214648407544123
416	14	2.643061926380086	2.4502514303021274	элемент_s в_pr <x>	1.360913586201886e+32	4.170722238526992
982	7	4.857042107900333	2.4489294459483273	<x> при_pr какой_a	7.533306049519207e+29	8.978713454157273
499	12	2.8789054516688712	2.4488038855815937	теорема_s если_conj <x>	3.9189469991436144e+30	4.523271016244711
556	11	3.030000704168282	2.4412078804775743	тогда_adv по_pr <x>	4.8713765989169957e+30	4.751661217155617
846	8	3.9769308434074153	2.4411612703070147	<x> алгебра_sк_pr <x>	6.416705615440397e+27	6.597271613534747
785	8	3.96597222603083	2.438208423532793	<x> вид_s называться_v	1.0423246756485264e+29	6.5643130544476955
972	7	4.778576897036567	2.437928255893312	<x> расположенный_a в_pr	1.4414299842099613e+28	8.698584134510643
749	9	3.5148466929540403	2.4341691038833067	<x> пусть_part функция_s	6.245298448985315e+29	5.604902268932165
809	8	3.8934280482790937	2.418085047506181	на_pr на_pr на_pr	3.7595544478474126e+28	6.348498802292874
858	8	3.8818822135898325	2.4147879193430537	иметь_v <x> решение_s	2.214376183687727e+30	6.314524369682924
736	9	3.432201172432538	2.400808783738426	<x> координата_s на_pr	2.5141485831017204e+29	5.371993513205901
659	10	3.1613554145448424	2.4002392173847094	<x> <x> задавать_partcp	3.519483545239813e+32	4.889518424334475
164	25	2.047897364761559	2.3930592717026204	прил_s <x> <x>	1.402899047035927e+33	3.314155480187499
989	7	4.479429612459821	2.3900423010756517	<x> можно_adv получить_v	4.1232562126088745e+29	7.687888608985087
820	8	3.7793824540539642	2.3843307812903443	определение_s пусть_part <x>	1.1300231998439185e+30	6.01728253163578
796	8	3.7427612542946136	2.372913599237816	при_pr любой_a <x>	5.1037689770828e+29	5.912944240220446
813	8	3.73264962658708	2.3697097604877855	<x> для_pr многочлен_s	1.1385673957890806e+30	5.884303491377274
947	8	3.7079638831092545	2.3617931782860975	<x> порядок_s на_pr	2.2057712695298712e+29	5.81468504424844
435	13	2.6381906827579167	2.3569124525476295	от_pr <x> на_pr	8.918825024818327e+30	4.005077018311855
660	10	3.072249340494821	2.3516890781462565	теорема_s при_pr <x>	4.446450924129609e+30	4.6449352165252025
854	8	3.569082073462245	2.3146391681485508	матрица_s называться_v <x>	6.347923437676053e+30	5.430800317147615
24	73	1.5638709935690143	2.313415674437307	являться_v <x> <x>	1.413873050311297e+33	2.709067768287641
613	10	2.99315705535706	2.3060098216143015	уравнение_s называться_v <x>	6.301854730190998e+30	4.4315569681126465
974	7	4.068083514231551	2.3056772207843172	находиться_v в_pr <x>	1.3539770132493597e+32	6.431114567878019
986	7	4.046068875018318	2.300448104191453	<x> б_part доказать_v	1.1388499549091139e+29	6.367759385208533
825	8	3.5294146657843304	2.300316384870188	являться_v <x> уравнение_s	7.697443610257856e+30	5.3235038174202005
919	8	3.4915040162371733	2.2862549285313447	<x> обладать_partcp <x>	8.554682306484355e+27	5.221899754197822
892	8	3.4866837129357604	2.2844404041885857	у_pr у_pr <x>	7.361843929445264e+29	5.209045854474143
834	8	3.4685862908556198	2.277573559015133	получать_v что_conj <x>	8.835320174719979e+30	5.160916428919113
936	8	3.4685862908556198	2.277573559015133	<x> получать_v что_conj	9.468538315221327e+28	5.160916428919116
303	17	2.267028580529686	2.276302739701582	вектор_s в_pr <x>	1.360913586201886e+32	3.4011985023777034
944	8	3.4304615182474416	2.2628226129545084	<x> поскольку_conj из_pr	1.1768647264263924e+29	5.060187089995231
775	8	3.41949174132745	2.2585055509705967	<x> для_pr любой_a	2.8834273295345344e+30	5.031368315769728
979	7	3.8797599908024596	2.2582576749386534	в_pr доказать_v что_conj	1.0182279407625903e+31	5.9008655263887855
957	7	3.8222367485693804	2.2424953502101075	называться_v <x> элемент_s	3.662041688052838e+30	5.744016295800545
962	7	3.814324762024993	2.240277750206191	для_pr весь_a <x>	4.2520291354578615e+29	5.722622592548701
670	9	3.0704681023696265	2.2300581206652383	<x> если_conj существовать_v	1.281671305868026e+30	4.401977697869812
686	9	3.0608367119461244	2.224900815059931	найти_v <x> для_pr	5.841404538486776e+30	4.377162222826982
679	9	3.060002680846692	2.2244525957873513	<x> уравнение_s доказать_v	1.33301311009893e+30	4.375015623069059
82	36	1.7683442215959977	2.202775409762921	<x> <x> лекция_s	3.692231913103805e+32	2.7689346278677918
559	11	2.6806318466246073	2.201340879673437	<x> координата_s в_pr	2.7498306925886385e+29	3.7961446396775136
684	9	2.9651961075707214	2.1717756953766565	<x> который_a иметь_v	3.683904396743339e+29	4.133344564089678
907	8	3.2086744631344297	2.168832023707645	<x> уравнение_s у_pr	1.33301311009893e+30	4.491172160346987
850	8	3.2049429959242746	2.1671238018487577	<x> многочлен_s на_pr	8.406379002879387e+28	4.481835026210934
641	10	2.7628060380545683	2.1577724401353593	сформулировать_v <x> <x>	1.4002963324581764e+33	3.8285078582798158
799	8	3.1587260628867324	2.1455958754347426	в_pr точка_s в_pr	1.2030834937684396e+30	4.366804290590648
748	9	2.881346194619933	2.1222126661236063	функция_s иметь_v <x>	4.318848895936587e+30	3.923330320906767
984	7	3.4306794208263303	2.1167566408065626	<x> определение_s функция_s	3.901670414348356e+29	4.733907773694427
26	71	1.5237935541936791	2.1084163781925693	<x> являться_v <x>	3.939264083623639e+30	2.434951531472943
664	9	2.8558487113823605	2.10656118320159	он иметь_v <x>	4.318848895936587e+30	3.8601332461588735
924	8	3.075849843803203	2.1052217984973614	называться_v <x> от_pr	3.865485505232731e+30	4.16331764400519
461	12	2.4575566843138357	2.1044362570812987	однородный_a <x> <x>	1.4000912661425063e+33	3.3590391900569396
680	9	2.8456910928951036	2.100248529781869	решить_v в_pr <x>	1.3526943186990456e+32	3.8350412025188474
744	9	2.836812941548651	2.09469450836077	<x> порядок_s в_pr	2.3149004573139334e+29	3.8131487213851214
391	14	2.290399771904614	2.0926421365843977	точка_s на_pr <x>	1.248987153100944e+31	3.15220634400691
887	8	3.050931424851192	2.0926220013117574	<x> <x> исследование_s	3.517666486789393e+32	4.10281448442799
497	12	2.4206695050436378	2.0692237584255526	в_pr <x> элемент_s	4.15838603719765e+31	3.26087895358456
126	29	1.8048188114795753	2.062136142334002	в_pr <x> быть_v	5.073679268027485e+31	2.6251238019100667
247	19	2.025138868455923	2.0500849642797387	пусть_part в_pr <x>	1.3629563111237455e+32	2.8168634134116477
279	18	2.0593930035993884	2.0481341786306255	<x> <x> функционал_s	3.588854759343034e+32	2.847790878709909
561	11	2.4800733468769143	2.035003948525327	из_pr <x> уравнение_s	1.2037211058832055e+31	3.2736605649382873
840	8	2.90307011060744	2.013209616589226	<x> по_pr теорема_s	9.219719167019456e+29	3.749943668676884
715	9	2.659269852464729	1.9761391187780506	что_conj <x> мочь_v	4.164827966210474e+30	3.382654701348178
674	9	2.654159635263416	1.9725060370965795	в_pr <x> см	3.7258970381580725e+31	3.3704611769922175
971	7	3.081504029993873	1.9719007988425679	причем_conj в_pr <x>	1.3526943186990456e+32	3.9073093043177516
688	9	2.6456049076876758	1.966395221548051	с_pr он <x>	4.892698961752086e+29	3.350072326267498
881	8	2.7952711061284092	1.9499625915321714	который_a <x> иметь_v	3.2418713458343324e+30	3.498941331612084
739	9	2.610802944609518	1.9411585277223529	<x> сформулировать_v <x>	3.15080529999052e+28	3.2674290046052423
994	7	2.978481153030907	1.9220213715658705	с_pr <x> можно_adv	5.765266229242335e+30	3.6748909220651496
364	15	2.0864563348878646	1.9069115385958493	<x> вектор_s в_pr	5.052064573111658e+29	2.676416345541254
766	8	2.7138964375736214	1.8989890740921698	рациональный_a <x> <x>	1.3997351354764786e+33	3.3127200681203886
893	8	2.6936879994500535	1.885878434414625	задать_partcp в_pr <x>	1.3530138116938075e+32	3.2668883625887877
821	8	2.6712289604696977	1.8710905777693232	называться_v <x> уравнение_s	9.970835594520388e+30	3.216140323424126
911	8	2.631911801863364	1.8446419292126197	пространство_s в_pr <x>	1.3533340931455721e+32	3.127767274752942
769	8	2.5983980658021832	1.8215211389704635	<x> который_a быть_v	3.476879748402016e+29	3.0528976956267004
483	12	2.1833817208748414	1.8198551356276216	<x> образовывать_v <x>	5.967098749448534e+28	2.641488168441167
381	14	2.0647653378760142	1.8134781375365618	<x> число_s на_pr	8.210547332798516e+29	2.526216868972138
939	8	2.5705690855309853	1.8019098071194704	<x> тогда_adv по_pr	4.542078672471267e+29	2.9910412707514697
978	7	2.691226207240807	1.7625719853768158	<x> где_adv быть_v	2.3076145052116637e+29	3.0506819048028015
226	20	1.8139822331677657	1.7299833413076262	в_pr <x> уравнение_s	5.778085020758774e+31	2.2092944890816555
541	11	2.171925048981248	1.7298275295281018	для_pr <x> иметь_v	9.928775723026144e+30	2.5008650352097574
973	7	2.6270447532342844	1.7223947554126258	из_pr <x> можно_adv	6.663117865305132e+30	2.915563374466025
350	15	1.9547827606372796	1.7190261375859144	что_conj <x> иметь_v	8.823253215284386e+30	2.3050840163794515
909	8	2.4408779431672056	1.705356146872582	<x> <x> тор_s	3.532215163939098e+32	2.706350150930669
481	12	2.068007350568166	1.6829615744379887	<x> точка_s на_pr	4.2668349320121955e+29	2.347039930184646
756	9	2.2644757090061525	1.6538736377490109	тогда_adv для_pr <x>	1.1194009151790494e+31	2.468994016029854
586	10	2.1626185067240993	1.6395345333561275	б_part в_pr <x>	1.3678243135296588e+32	2.362692728234833
943	8	2.3353636599683893	1.6201399418153182	быть_v <x> точка_s	2.2902957051288083e+30	2.4787911753089205
304	17	1.8164661712141692	1.5993148734253742	леиций_s <x> <x>	1.402246333761727e+33	2.0441818793451176
682	9	2.2056879447534268	1.5978879882360724	при_pr <x> иметь_v	6.630739219374611e+30	2.337306164363035
601	10	2.1135425150266736	1.5868444597640081	решение_s в_pr <x>	1.357238234582963e+32	2.2481969959713846
795	8	2.2737858863436093	1.5674508203994935	для_pr который_a <x>	2.422183821330406e+29	2.347539764601138
685	9	2.16490990052448	1.5576916281916884	что_conj <x> являться_v	5.0328771028730296e+30	2.246534285528411
804	8	2.2611354244483612	1.5563451636816457	по_pr <x> число_s	6.267762996351551e+30	2.3207099813701557
486	12	1.966131442554892	1.552639164572302	<x> при_pr если_conj	5.927926939074067e+29	2.0901765106597914
326	16	1.807005841965103	1.535455193836511	называть_v <x> <x>	1.4018166634639475e+33	1.9561348227834958
580	11	2.003403054768606	1.5332130664870058	р_s <x> <x>	1.399836530906453e+33	2.0908596156262425
838	8	2.233590902637102	1.5318247240685088	<x> из_pr который_a	7.221286798380302e+29	2.262445680486067
995	7	2.3490893198598095	1.5262042354932073	иметь_v <x> доказать_v	4.514426094621072e+30	2.34620515432571
865	8	2.22120022798731	1.520640816911144	в_pr <x> оператор_s	4.200854545437897e+31	2.236303519536277
867	8	2.22120022798731	1.5206408169111438	оператор_s в_pr <x>	1.357568583045157e+32	2.236303519536276
666	9	2.1112319351190063	1.503017228848844	<x> индукция_s <x>	1.6979791329656041e+28	2.1277283745322153
774	8	2.1952835495679985	1.4969353630076923	что_conj <x> можно_adv	6.103957774776917e+30	2.1817566230521437
603	10	2.006077189066932	1.4650102194229315	<x> обладать_v <x>	6.23470672192864e+28	1.9997030737090375
490	12	1.896675021613908	1.4583634556584848	как_conj в_pr <x>	1.3578996921191956e+32	1.916566823142706
823	8	2.124669972049888	1.430143445398185	называться_v <x> при_pr	5.848429224041447e+30	2.0340164101631153
987	7	2.176405539362309	1.3838500988717084	существовать_v <x> что_conj	9.069319348975823e+29	2.0037838885985213
322	16	1.7050033126778879	1.354897298201329	который_a в_pr <x>	1.357238234582963e+32	1.6661538571762489
542	11	1.8556670652682326	1.3409084962254543	что_conj <x> уравнение_s	1.130352575953664e+31	1.7373408169359392
837	8	2.0313297084626694	1.3366858449940677	если_conj он <x>	5.992743268684229e+29	1.8405816668759603
665	9	1.945221983680077	1.320458354318215	<x> <x> строка_s	3.521301039777655e+32	1.7647774568400822
847	8	1.9782680046164112	1.2807987905217613	с_pr <x> по_pr	6.763965401997946e+30	1.7314903258938363
903	8	1.9769308434074155	1.2793637069894894	<x> интегрирование_s <x>	2.372528244622267e+28	1.7287489298990149
577	11	1.8040942465451997	1.2690039222102067	<x> <x> замечание_s	3.541322256856451e+32	1.6150514506960558
165	24	1.5350932847848562	1.2544943470393022	<x> порядок_s <x>	3.425144185689633e+29	1.4544655102521975
852	8	1.941306933676694	1.240637121545572	<x> <x> приложение_s	3.523118970386832e+32	1.655849025515075
959	7	2.018751019102042	1.238135627440005	вr <x> <x>	1.400040176871843e+33	1.6974644283926361
307	17	1.6181374547681906	1.2273878152075632	<x> <x> интеграл_s	3.603539381929917e+32	1.464589510079372
797	8	1.9277279302535455	1.2256218956986547	<x> уравнение_s если_conj	1.33301311009893e+30	1.628128327051379
375	14	1.6783127735631378	1.2211892096599883	в_pr <x> <x>dv	4.365716714621128e+31	1.4879021040759683
509	12	1.7340743195112518	1.2190727681143034	содержать_v <x> <x>	1.4003477760322926e+33	1.5143071699653936
790	8	1.9120337945084496	1.2080908444001006	<x> на_pr <x>dv	2.0627901404155164e+30	1.5961345984523005
572	11	1.758290556932075	1.202951636141007	<x> называть_partcp <x>	6.702960624883703e+28	1.5068756766358296
940	8	1.9018739282882275	1.1966397046096684	<x> поскольку_conj в_pr	1.7059157342603424e+29	1.575448151812956
338	16	1.6211533997270988	1.196607687699991	в_pr <x> функция_s	4.957014843285815e+31	1.429354144648989
554	11	1.7505338598547635	1.1915567983803084	в_pr <x> можно_adv	4.58568761543993e+31	1.488594826046158
280	18	1.5739661764291466	1.1703315752351617	<x> <x> прил_s	3.592523302502274e+32	1.3752909785316967
188	22	1.5198858176069958	1.1641112956968607	<x> линейный_a <x>	3.0883809457087177e+29	1.3425802990180462
220	20	1.5382625677028565	1.152491962065435	в_pr <x> число_s	5.112879634830351e+31	1.3376720363685086
910	8	1.8394273196574804	1.1244573652138194	следующий_a <x> <x>	1.4002449596196073e+33	1.4487203099981842
677	9	1.7138964375736212	1.0283641550692089	<x> <x> иметь_partcp	3.541322256856451e+32	1.2685109051821457
781	8	1.744922062774708	1.0090999767086875	число_s из_pr <x>	1.0007532744623159e+31	1.2582046701285836
735	9	1.6874242262124304	0.9918523801630833	<x> <x> зависеть_v	3.534035710637962e+32	1.212299287146451
340	15	1.5333241919318004	0.9882296247086781	<x> <x> относительно_pr	3.5851879580616065e+32	1.1450549076484742
367	15	1.5333241919318004	0.9882296247086781	относительно_pr <x> <x>	1.4014443211527597e+33	1.1450549076484742
187	23	1.4387166018777384	0.9816026165946755	<x> <x> пространство_s	3.6219343395513744e+32	1.1006881472347518
871	8	1.7138964375736212	0.9695510234381493	<x> кривой_a <x>	1.5164829182310417e+28	1.195963550751175
895	8	1.712493430343951	0.9677424047889384	иметь_v <x> для_pr	7.931210524376539e+30	1.1931522722281571
458	13	1.5587088771156652	0.9668317101405892	в_pr <x> теорема_s	4.3874623140199885e+31	1.130160450866134
407	14	1.5363582520214338	0.9605754296100933	<x> леиций_s <x>	2.060013595884529e+29	1.114183156705124
672	9	1.6624675487969125	0.9568119337386877	на_pr <x> доказать_v	8.058505705305052e+30	1.159399314001133
557	11	1.583264009756403	0.9303191256079569	в_pr <x> задача_s	4.423829101961421e+31	1.096773843293018
354	15	1.4915040162371733	0.9033839270175388	<x> первый_a <x>	9.286745392410953e+28	1.0316829168017414
328	16	1.4725842740821786	0.892525014894789	к_pr <x> в_pr	4.105946050625238e+31	1.0126201660447907
631	10	1.5793385107057722	0.8808252052472878	на_pr число_s <x>	6.053749093115575e+29	1.03701257416051
771	8	1.6264335963232819	0.8533712671063964	<x> наибольший_a <x>	6.347999999262248e+28	1.021223550531566
833	8	1.6264335963232823	0.8533712671063964	<x> <x> меняться_v	3.523118970386832e+32	1.021223550531566
318	16	1.4533688873504023	0.8508594143466528	глава_s <x> <x>	1.4033949915972238e+33	0.9589407617522263
894	8	1.5984192201536853	0.8146446816624793	<x> под_pr <x>	3.692416769148597e+28	0.9654603624314722
788	8	1.5851635426718849	0.7960565112187536	в_pr <x> мочь_v	4.0531893635430426e+31	0.9391067071804033
502	12	1.4816375223350644	0.789784069165395	от_pr <x> в_pr	3.877675657978057e+31	0.8988706373699759
397	14	1.448002377600587	0.7849281481050078	<x> <x> степень_s	3.566880084417742e+32	0.882990710086045
848	8	1.5709384837315787	0.7759180962185616	привести_partcp <x> <x>	1.4005025305441674e+33	0.9108478539313124
629	10	1.5122625764039712	0.7722479987105046	<x> определяться_v <x>	4.002724877023393e+28	0.8882907630643677
606	10	1.5122625764039712	0.7722479987105046	помощи_pr <x> <x>	1.4009183060988836e+33	0.8882907630643677
818	8	1.566844076901034	0.770084747416087	на_pr <x> тогда_adv	6.527572372221046e+30	0.9027182253775613
398	14	1.4285083217847028	0.7447049429617675	функция_s в_pr <x>	1.3639875633010074e+32	0.8321015282144576
874	8	1.5480105442544185	0.7430381473876031	в_pr <x> м	3.7727425381789793e+31	0.8653465584755559
794	8	1.5277760605143647	0.7135835008147419	в_pr <x> равенство_s	3.6068212921235437e+31	0.8252360022982859
455	13	1.40544303081898	0.6710733000167758	в_pr который_a <x>	3.0792169701815185e+29	0.7438585698942585
331	16	1.3563444329555374	0.6317887649098982	<x> линейно_adv <x>	9.656063205599252e+28	0.6884972884149537
777	8	1.4648693089541729	0.6193286317815854	существовать_v <x> в_pr	3.7041094040988325e+31	0.7007871263368988
346	15	1.3583571999602027	0.616273590491976	в_pr <x> доказать_v	4.705293063847818e+31	0.6720581378598047
791	8	1.4408779431672056	0.582285168998974	построить_v <x> <x>	1.4003477760322926e+33	0.6534157902672993
10	102	1.1882860713458594	0.5445196528614695	<x> называться_v <x>	9.866909400821739e+30	0.5598202329454455
511	12	1.3446626279079024	0.5234300267830934	<x> использовать_v <x>	1.292458578761308e+29	0.5681077072981573
800	8	1.3691408449566864	0.46777377109465684	с_pr <x> если_conj	8.875552284818039e+30	0.5120262824449463
384	14	1.299409060338007	0.46415813172823556	<x> уравнение_s в_pr	1.698461044266355e+30	0.4959371837443001
642	10	1.317006285005037	0.4258668883542907	чем_conj <x> <x>	1.4009183060988836e+33	0.45780784324557794
650	10	1.3124046269462701	0.4171248260189567	в_pr <x> где_adv	4.236415262240444e+31	0.4476955465840082
434	13	1.2850531387697472	0.41568980443289005	<x> после_pr <x>	1.4811463453693713e+29	0.4419460934585229
961	7	1.3472375854286223	0.4037813825501969	в_pr <x> о	3.792911539998685e+31	0.4386376530542235
915	8	1.3215790147948614	0.3886522417793863	об_pr <x> <x>	1.4004508751375853e+33	0.4184646684923758
373	14	1.2607238094080062	0.3750844912598093	во_pr <x> <x>	1.4018701315330242e+33	0.39542771507073343
72	40	1.1903344815166086	0.349481166692071	<x> <x> мочь_v	3.684802604143781e+32	0.3595564840299537
332	16	1.2326178854170022	0.330180346008458	называться_v <x> в_pr	4.502041604289692e+31	0.34471394517108556
148	26	1.2048827900857642	0.3300944246307231	<x> координата_s <x>	5.049105824719746e+29	0.34132749682575647
29	69	1.161967520005877	0.3031753490946473	в_pr <x> в_pr	1.1718305889815557e+32	0.3088642060365632
453	13	1.2262078520392106	0.2828903867292708	в_pr <x> тогда_adv	4.344026954040321e+31	0.29468702728924995
560	11	1.2366429736496343	0.2822487450765457	<x> пусть_part в_pr	4.046210692446627e+29	0.29508388344758585
780	8	1.25741041581841	0.27768573642752253	число_s на_pr <x>	1.2311736499650279e+31	0.2924104267546964
708	9	1.2278244303088839	0.23847512611931987	если_conj для_pr <x>	1.1296593936388812e+31	0.24855885222430302
681	9	1.2255391637116473	0.23409733229241272	в_pr <x> определение_s	4.467674124130557e+31	0.24380277549111787
289	17	1.185706856110914	0.21531921274928456	в_pr <x> по_pr	4.841754376338076e+31	0.2211717245791227
17	82	1.1328489868558484	0.15261648027027658	<x> <x> уравнение_s	4.1134734273146286e+32	0.1539190422648894
128	29	1.1234169318848997	0.05603262566549253	<x> равный_a <x>	4.06443397252757e+29	0.05632643010111062
127	29	1.1234169318848997	0.056032625665491734	<x> <x> равный_a	3.692231913103805e+32	0.05632643010110981
1	438	1.1114729667862429	0.045586481311611055	<x> в_pr <x>	1.832797105475768e+32	0.04563621094856812
960	7	1.1289339368524653	0.03752225023079929	<x> <x> модуль_s	3.517666486789393e+32	0.03779118591678443
975	7	1.1289339368524653	0.03752225023079929	<x> <x> состоять_v	3.532215163939098e+32	0.03779118591678443
206	21	1.1137475330377893	0.01718530888134048	весь_a <x> <x>	1.4039524272317216e+33	0.017217623471014736
802	8	1.0908035907316354	-0.034564522135937754	в_pr <x> являться_v	4.30081489576634e+31	-0.03435524209719938
808	8	1.0908035907316354	-0.03456452213593813	являться_v <x> в_pr	4.081207162335652e+31	-0.034355242097199756
324	16	1.089405572665828	-0.05280701457995961	<x> <x> сумма_s	3.574198006798122e+32	-0.05246185577235017
614	10	1.0816282220741087	-0.05906666614440878	использовать_v <x> <x>	1.4014973052555526e+33	-0.058522636690901755
935	8	1.055614162269335	-0.1052556739108053	определение_s в_pr <x>	1.3536551610094536e+32	-0.1033502272131618
335	16	1.060454198969699	-0.13495850811874305	<x> <x> линейный_a	3.570538174341113e+32	-0.13273782171659665
538	11	1.0440450392659522	-0.1511202282775883	<x> удовлетворять_v <x>	9.286745392410953e+28	-0.1477907298846949
814	8	1.0177044451600639	-0.18336585320590426	из_pr <x> если_conj	9.959956290009878e+30	-0.17769630701171998
581	10	1.02693140756525	-0.1835420129312055	<x> который_a в_pr	3.897347954378283e+29	-0.17843671738773179
482	12	1.02693140756525	-0.2010602014646518	точка_s в_pr <x>	1.3619316357493425e+32	-0.19546763040086954
855	8	0.9950781901176748	-0.23097312532329362	<x> определитель_s <x>	3.8899792232571726e+28	-0.2220832471089099
130	29	1.0430977673731612	-0.24907036182319225	<x> поскольку_conj <x>	4.996269492711341e+29	-0.24350285975829422
968	7	0.9564667408476998	-0.2936814400338091	<x> содержать_v <x>	4.6473924095338306e+28	-0.2786244643940349
963	7	0.9564667408476998	-0.2936814400338091	<x> <x> содержать_v	3.534035710637962e+32	-0.2786244643940349
205	21	1.0145430596721896	-0.30779119168491276	для_pr <x> в_pr	4.958587008675951e+31	-0.2979478732159043
767	8	0.9413069336766938	-0.3471528816550461	<x> <x> дробь_s	3.550440247117432e+32	-0.32762855160961485
884	8	0.9413069336766938	-0.3471528816550461	<x> <x> действительно_adv	3.539499966420717e+32	-0.32762855160961485
648	10	0.9342865059989215	-0.40544777650062275	производный_a <x> <x>	1.4009183060988836e+33	-0.38171498612970683
722	9	0.9141950880594524	-0.4321068411758214	находить_v <x> <x>	1.4001936575790784e+33	-0.4039907022755544
430	13	0.9440162209346805	-0.4349399211754026	когда_conj <x> <x>	1.401233079153126e+33	-0.4108639405181496
953	8	0.8894680021570761	-0.4633326379867989	функционал_s <x> <x>	1.3997351354764786e+33	-0.4294882871230639
952	8	0.8894680021570761	-0.4633326379867989	<x> функционал_s <x>	5.686174411985353e+28	-0.4294882871230639
621	10	0.9065415155160174	-0.47472399857186565	после_pr <x> <x>	1.4017099342566387e+33	-0.4426591415563038
839	8	0.8709578515055336	-0.5058388673017198	<x> в_pr <x>dv	1.0045964571118344e+31	-0.4658912689763763
420	13	0.9167741909565861	-0.5119603404784788	число_s в_pr <x>	1.3612521967964663e+32	-0.4790763595960185
330	16	0.9334670529835445	-0.5154194153539524	с_pr <x> в_pr	4.661600054739623e+31	-0.4851116692766308
228	20	0.944153731780792	-0.5389989164891129	в_pr <x> для_pr	5.611955465301218e+31	-0.5091870446085492
921	8	0.8510191247025356	-0.5522399015118398	что_conj <x> быть_v	8.10195227609773e+30	-0.5051252528341341
998	7	0.7978314541165119	-0.6353338933061933	где_adv в_pr <x>	1.3542996478379455e+32	-0.5705159363176173
673	9	0.8249277499623653	-0.6511774906125765	<x> найтись_v <x>	6.25337640543749e+28	-0.5902602459894296
208	21	0.9163893014723647	-0.6520865801767021	<x> <x> пусть_conj	3.599865613927562e+32	-0.610120689683335
862	8	0.8070058419651029	-0.6569655652063866	<x> со_pr <x>	1.0096321650934683e+29	-0.5918194654766108
817	8	0.8070058419651029	-0.6569655652063866	<x> называть_v <x>	1.3975815272267943e+29	-0.5918194654766108
288	17	0.8944686832154423	-0.6588136943256185	между_pr <x> <x>	1.4017099342566387e+33	-0.6117496451306607
70	41	0.962923985413536	-0.6789848630441782	найти_v <x> <x>	1.4087084617088052e+33	-0.6456166919274426
593	10	0.8139822331677655	-0.7157117562116115	уравнение_s в_pr <x>	1.3636430848203453e+32	-0.6463010198139373
792	8	0.7772113550123371	-0.7296941812554671	пусть_part <x> в_pr	3.773851874251155e+31	-0.650583440288937
624	10	0.8081400564248166	-0.7314474684152127	что_conj из_pr <x>	1.0324619324442552e+31	-0.659174648325514
698	9	0.7930315976321499	-0.7327993337376416	из_pr <x> на_pr	1.4915867986135552e+31	-0.656944031312306
484	12	0.8285390035147444	-0.7413749574554707	некоторый_a <x> <x>	1.4025714642186667e+33	-0.672861399628575
